mCO2,cost_specific,consumer_cost,fuel_penalty,energy_deficit,Name
91150.59254128842,280.0323590664485,109.45648287667768,0.3236163965248303,91037.21920596759,Enkoping KVV
90658.08672389071,216.40917801090507,80.4972001930404,0.29455890491266806,82415.26804160888,Enkoping KVV
91443.67684420192,143.08765693327484,50.19237441340644,0.238747999011161,67378.66317351413,Enkoping KVV
92675.09867058517,209.73833782371167,73.51297110495422,0.21393763378868444,61189.82550030038,Enkoping KVV
89326.39539011654,209.7686578950863,68.79194687340936,0.1892858203438871,52182.73772497008,Enkoping KVV
91903.10379372443,161.72744852930754,56.91520065311724,0.2234191686571014,63369.39776739968,Enkoping KVV
80288.70814484365,257.7703844061567,96.10511506264142,0.27622279518866744,66763.35299447826,Enkoping KVV
78530.57403203525,239.7249545994952,83.73026678723673,0.2495962219173469,59006.64648283252,Enkoping KVV
78234.21594400746,219.28033700126824,74.45690577040168,0.21612340255435877,50900.57455823454,Enkoping KVV
80850.94261145656,241.0448434512325,94.17485763892508,0.30588133922095345,74449.57525804646,Enkoping KVV
79270.0212269349,307.6548527967578,119.39411804162494,0.330196416878914,78796.23823536283,Enkoping KVV
78841.70863443233,246.1268812021575,92.40248321969432,0.30188444875348125,71650.78005723708,Enkoping KVV
79524.90491189515,159.5799127904063,56.46463199396494,0.24543219450788392,58756.89574229834,Enkoping KVV
80595.82317578352,239.17424479457054,84.55038446190125,0.22055695099432143,53512.77080892904,Enkoping KVV
77683.58999413729,236.19534702279927,76.98305725997142,0.19472435003420469,45537.97393793538,Enkoping KVV
79924.45013728004,183.52962018679568,64.17097184316428,0.23032147043326395,55416.390571209595,Enkoping KVV
149677.36689110793,188.90471529240332,74.8203560757664,0.3260633726815035,132750.72706641053,Enkoping KVV
146399.78414345853,186.79500843392853,68.77429742432675,0.29713505679176555,118324.06678132695,Enkoping KVV
145847.30174216174,179.29394333972127,63.905149589838665,0.26911756869587317,106762.6160246906,Enkoping KVV
150725.50649233593,191.12560801741188,79.916108753243,0.35905728071956927,147207.2659966345,Enkoping KVV
147778.29068123878,261.7565618836393,109.0042603467134,0.3776460568059331,151800.90148741906,Enkoping KVV
146979.8135038948,180.98244278242248,72.36896314696617,0.3573381315876891,142861.69932741654,Enkoping KVV
148253.45486945225,133.39460957070264,50.75773597723822,0.3013057724111549,121504.12780385367,Enkoping KVV
150249.90280837333,177.9399702654715,66.26740028805727,0.26680785889857705,109041.43917946488,Enkoping KVV
144820.80319432358,188.44919686477252,64.66720721955303,0.23976290324081195,94447.76776441128,Enkoping KVV
148998.30278980537,137.6476092081952,51.39425928252805,0.2819444094807724,114267.72121552275,Enkoping KVV
111594.72623576816,200.53174412123846,74.3483334563609,0.27188764457124553,92668.5334653644,Enkoping KVV
109151.06386358662,190.04987031480593,66.02654187609515,0.24520859437454784,81745.30291162372,Enkoping KVV
108739.15040196318,175.55928161273857,59.30151844107044,0.21156070689539436,70261.93266812162,Enkoping KVV
112376.18608026823,194.17458683253517,75.42573129955659,0.30152625630062946,103490.04381666105,Enkoping KVV
110178.83488129645,258.4763356680316,101.41048603204406,0.32614370912250584,109750.45467668446,Enkoping KVV
109583.51546953773,191.0240781367426,71.308392864329,0.2971982296428459,99469.65081093901,Enkoping KVV
110533.10232067024,130.10841734859963,45.79201917604684,0.24114875379866205,81409.77005798987,Enkoping KVV
112021.59096671882,185.07443636647957,65.08233024157187,0.2163217413161149,74011.81476683854,Enkoping KVV
107973.82544464516,188.27888116863994,61.05689241441363,0.19121271383681085,63057.15906787616,Enkoping KVV
111088.43744905715,143.48784442756855,49.90894286409849,0.22592028664797603,76651.95485857158,Enkoping KVV
107030.61927061921,220.0663662613601,83.99066988592594,0.29463955313228013,90688.32808643274,Enkoping KVV
104686.90012003566,209.28219107650145,74.5863781582315,0.2665934061905191,80259.0571781613,Enkoping KVV
104291.83348588023,194.1672903177989,67.15413674378209,0.23287257750771143,69842.69076487722,Enkoping KVV
107780.11822915653,212.4524085158001,85.23316595150087,0.3248932589114545,100700.50907932318,Enkoping KVV
105672.63638378591,280.848601081475,112.03855179753712,0.3488900654369921,106023.821987042,Enkoping KVV
105101.66491001089,210.1338065853454,80.84386853799943,0.3222047127032508,97385.3869063639,Enkoping KVV
106012.41465738896,143.05924792250332,51.7345613624881,0.26334693284720684,80285.53415742728,Enkoping KVV
107440.0256829071,204.69678607884316,73.82011358453056,0.23712673257257855,73265.4009346793,Enkoping KVV
103557.8095146045,207.59270796883362,69.01495975983804,0.209356447467515,62347.85342789326,Enkoping KVV
106545.03716294,157.7140727894679,56.1996760026785,0.24680258277853706,75619.74969046589,Enkoping KVV
112961.93501429433,192.93320252922405,70.7783010210778,0.26446758377732016,94212.83286894314,Enkoping KVV
110488.33398139202,182.6401817141746,63.770374943436785,0.23762778143053714,82797.86349799247,Enkoping KVV
110071.37393988333,168.332633996056,56.30152985626469,0.20371769559111388,70714.52597641607,Enkoping KVV
113752.96895602558,186.9529960343332,71.69380900096124,0.29280007246154893,105036.29942678114,Enkoping KVV
111528.6967908928,249.25771612381084,96.42975314325426,0.3166024402251355,111354.14239629093,Enkoping KVV
110926.08379140607,183.69965297862726,67.83878272813386,0.28918362841222217,101160.94444856366,Enkoping KVV
111887.30455681605,125.26766167720106,44.310422198892105,0.23385630458827775,82515.47162945235,Enkoping KVV
113394.02950140898,177.5029891886796,61.80052745012574,0.2090799178115399,74766.66362902249,Enkoping KVV
109296.67256277053,181.0252490784562,58.98131236472572,0.18533156869721193,63879.54797430016,Enkoping KVV
112449.44340333699,137.81276152045604,48.1737262240492,0.2183257607885138,77422.60584193263,Enkoping KVV
138200.15834229658,188.53987387555657,72.40665861536398,0.3002637703890359,117678.98459456599,Enkoping KVV
135173.89950227662,183.0108449014,65.61056815175489,0.272196451905364,104342.86096584877,Enkoping KVV
134663.7812597764,171.86866676135756,59.785719309848595,0.23876380125697277,91181.49897968925,Enkoping KVV
139167.9269626513,187.52862515811782,75.72087742508552,0.33079560833379146,130552.84227168995,Enkoping KVV
136446.70263714014,255.28563625369452,102.51354975625135,0.35330824259245835,136711.24948144172,Enkoping KVV
135709.45241264947,179.9171723899446,69.6589138468951,0.32832512344400266,126357.68261440532,Enkoping KVV
136885.43140030358,127.96266735970799,46.549719569693124,0.2689414894833558,104400.47457738488,Enkoping KVV
138728.7924041203,175.55387829278973,63.68038106601357,0.2426170582479116,95449.87775027237,Enkoping KVV
133715.99426434794,182.38089567190764,60.9729600534924,0.2138920229059383,81108.31587875515,Enkoping KVV
137573.16464061785,136.00549179345967,48.74518067806799,0.2524460133665913,98489.44323260049,Enkoping KVV
105859.67586826337,218.87144891875258,83.05257738310095,0.2895549061689064,89228.32091292209,Enkoping KVV
103541.59762768341,207.5570302679407,73.56480367518826,0.26150926075241915,78821.22270664816,Enkoping KVV
103150.8531274361,192.13456031780254,66.09497701004516,0.2275367856489742,68322.80304038564,Enkoping KVV
106600.97510912592,211.2032936862859,84.22454916235301,0.32074158560124544,99530.84287096433,Enkoping KVV
104516.54967489484,278.9084486861727,110.58437436434784,0.3447539654696104,104890.3578939306,Enkoping KVV
103951.824780694,208.89463670875884,79.89399090096008,0.31668748132485935,95830.6085709563,Enkoping KVV
104852.61068393891,141.7320105089025,50.97284321848021,0.2582891316631145,78836.36893590538,Enkoping KVV
106264.6032656617,203.14469962008252,72.86348645448383,0.23215183960871436,71812.82099892519,Enkoping KVV
102424.85957336427,205.81157418012296,68.06734398362586,0.20514672561846437,61166.15760745151,Enkoping KVV
